	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985830897357385729	2018-04-16 10:42:56	Decidir Imóveis	RT @cCaldwell17: O Ministro Luis Roberto Barroso mudou, sozinho, a interpretação da Constituição em um processo do Itaú. (Cliente do escrit…	112	0		2324	2568
985830894371041280	2018-04-16 10:42:55	Itaú	@psanchesjr  Oi. O que ocorreu, apresentou alguma mensagem de erro? Detalhe por DM.	0	0		618001	14490
985830695359664128	2018-04-16 10:42:08	Rita Lula Valente	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		1587	1120
985830685066842112	2018-04-16 10:42:05	ronaldopiranguinho	RT @cCaldwell17: O Ministro Luis Roberto Barroso mudou, sozinho, a interpretação da Constituição em um processo do Itaú. (Cliente do escrit…	112	0		40	254
985830443303034881	2018-04-16 10:41:08	Ivan Lula da Silva	RT @jfurtado2222: Supremas negociatas. Era a isso que o Gilmar Mendes se referia quando sugeriu que Barroso fechasse seu escritório de advo…	76	0		464	824
985830406049226753	2018-04-16 10:40:59	Marcelo Gayardi	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		813	326
985830200826105856	2018-04-16 10:40:10	mariza	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		160	888
985829619319353344	2018-04-16 10:37:51	Anderson Alencar	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		1200	2707
985829300015456256	2018-04-16 10:36:35	Gio	@itau vou chamar vcs	0	0	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	3989	83
985829117621886977	2018-04-16 10:35:52	#SilvioLulaSabá	RT @guidorezende: Itaú é cliente do escritório dele, que agora quem cuida é um sobrinho! https://t.co/Tvt6Mgt0E1	7	0		9148	3246
